iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
UGA,Africa,Uganda,2020-07-23,1075.0,3.0,4.571,0.0,0.0,0.0,23.502,0.066,0.1,0.0,0.0,0.0,1785.0,256040.0,5.598,0.039,2476.0,0.054,541.625,0.002,samples tested,79.63,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-25,1089.0,14.0,4.714,1.0,1.0,0.143,23.808,0.306,0.103,0.022,0.022,0.003,1937.0,260465.0,5.694,0.042,2257.0,0.049,478.758,0.002,samples tested,79.63,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-26,1103.0,14.0,5.857,1.0,0.0,0.143,24.114,0.306,0.128,0.022,0.0,0.003,1812.0,262277.0,5.734,0.04,2090.0,0.046,356.829,0.003,samples tested,79.63,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-27,1115.0,12.0,7.143,2.0,1.0,0.286,24.376,0.262,0.156,0.044,0.022,0.006,1885.0,264162.0,5.775,0.041,2019.0,0.044,282.66,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-28,1128.0,13.0,8.429,2.0,0.0,0.286,24.661,0.284,0.184,0.044,0.0,0.006,2694.0,266856.0,5.834,0.059,2104.0,0.046,249.627,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-30,1140.0,5.0,9.286,2.0,0.0,0.286,24.923,0.109,0.203,0.044,0.0,0.006,3229.0,272805.0,5.964,0.071,2395.0,0.052,257.923,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-07-31,1147.0,7.0,10.286,2.0,0.0,0.286,25.076,0.153,0.225,0.044,0.0,0.006,2550.0,275355.0,6.02,0.056,2443.0,0.053,237.514,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-02,1176.0,22.0,10.429,4.0,1.0,0.429,25.71,0.481,0.228,0.087,0.022,0.009,2485.0,280747.0,6.138,0.054,2639.0,0.058,253.055,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-03,1182.0,6.0,9.571,4.0,0.0,0.286,25.841,0.131,0.209,0.087,0.0,0.006,1765.0,282512.0,6.176,0.039,2621.0,0.057,273.836,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-04,1195.0,13.0,9.571,5.0,1.0,0.429,26.125,0.284,0.209,0.109,0.022,0.009,2278.0,284790.0,6.226,0.05,2562.0,0.056,267.672,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-05,1203.0,8.0,9.714,5.0,0.0,0.429,26.3,0.175,0.212,0.109,0.0,0.009,3577.0,288367.0,6.304,0.078,2648.0,0.058,272.588,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-06,1213.0,10.0,10.429,5.0,0.0,0.429,26.519,0.219,0.228,0.109,0.0,0.009,2334.0,290701.0,6.355,0.051,2557.0,0.056,245.192,0.004,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-08,1254.0,31.0,14.286,6.0,1.0,0.429,27.415,0.678,0.312,0.131,0.022,0.009,3204.0,296601.0,6.484,0.07,2650.0,0.058,185.5,0.005,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-09,1267.0,13.0,13.0,6.0,0.0,0.286,27.699,0.284,0.284,0.131,0.0,0.006,2435.0,299036.0,6.538,0.053,2613.0,0.057,201.0,0.005,samples tested,76.85,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-10,1283.0,16.0,14.429,7.0,1.0,0.429,28.049,0.35,0.315,0.153,0.022,0.009,2250.0,301286.0,6.587,0.049,2682.0,0.059,185.881,0.005,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-11,1297.0,14.0,14.571,9.0,2.0,0.571,28.355,0.306,0.319,0.197,0.044,0.012,3199.0,304485.0,6.657,0.07,2814.0,0.062,193.118,0.005,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-12,1313.0,16.0,15.714,9.0,0.0,0.571,28.705,0.35,0.344,0.197,0.0,0.012,4108.0,308503.0,6.745,0.09,2877.0,0.063,183.082,0.005,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-13,1332.0,19.0,17.0,9.0,0.0,0.571,29.12,0.415,0.372,0.197,0.0,0.012,4289.0,312792.0,6.838,0.094,3156.0,0.069,185.647,0.005,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-16,1434.0,49.0,23.857,13.0,1.0,1.0,31.35,1.071,0.522,0.284,0.022,0.022,4261.0,325637.0,7.119,0.093,3800.0,0.083,159.281,0.006,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-17,1500.0,66.0,31.0,13.0,0.0,0.857,32.793,1.443,0.678,0.284,0.0,0.019,3905.0,329542.0,7.205,0.085,4037.0,0.088,130.226,0.008,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-18,1560.0,60.0,37.571,15.0,2.0,0.857,34.105,1.312,0.821,0.328,0.044,0.019,4125.0,333667.0,7.295,0.09,4169.0,0.091,110.962,0.009,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-19,1603.0,43.0,41.429,15.0,0.0,0.857,35.045,0.94,0.906,0.328,0.0,0.019,3046.0,336713.0,7.361,0.067,4030.0,0.088,97.276,0.01,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-20,1603.0,0.0,38.714,15.0,0.0,0.857,35.045,0.0,0.846,0.328,0.0,0.019,4131.0,340844.0,7.452,0.09,4007.0,0.088,103.502,0.01,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-23,1848.0,0.0,59.143,19.0,0.0,0.857,40.401,0.0,1.293,0.415,0.0,0.019,3457.0,351845.0,7.692,0.076,3744.0,0.082,63.304,0.016,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-24,2263.0,415.0,109.0,19.0,0.0,0.857,49.474,9.073,2.383,0.415,0.0,0.019,3212.0,355057.0,7.762,0.07,3645.0,0.08,33.44,0.03,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-25,2362.0,99.0,114.571,22.0,3.0,1.0,51.639,2.164,2.505,0.481,0.066,0.022,4232.0,359289.0,7.855,0.093,3660.0,0.08,31.945,0.031,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-26,2426.0,64.0,117.571,25.0,3.0,1.429,53.038,1.399,2.57,0.547,0.066,0.031,4513.0,363802.0,7.954,0.099,3870.0,0.085,32.916,0.03,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-27,2524.0,98.0,131.571,26.0,1.0,1.571,55.18,2.142,2.876,0.568,0.022,0.034,3621.0,367423.0,8.033,0.079,3797.0,0.083,28.859,0.035,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-30,2847.0,91.0,142.714,29.0,1.0,1.429,62.242,1.989,3.12,0.634,0.022,0.031,2397.0,378185.0,8.268,0.052,3763.0,0.082,26.367,0.038,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-08-31,2928.0,81.0,95.0,30.0,1.0,1.571,64.013,1.771,2.077,0.656,0.022,0.034,3564.0,381749.0,8.346,0.078,3813.0,0.083,40.137,0.025,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-01,2972.0,44.0,87.143,32.0,2.0,1.429,64.975,0.962,1.905,0.7,0.044,0.031,4133.0,385882.0,8.436,0.09,3799.0,0.083,43.595,0.023,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-02,3037.0,65.0,87.286,32.0,0.0,1.0,66.396,1.421,1.908,0.7,0.0,0.022,5453.0,391335.0,8.555,0.119,3933.0,0.086,45.059,0.022,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-03,3112.0,75.0,84.0,32.0,0.0,0.857,68.035,1.64,1.836,0.7,0.0,0.019,4540.0,395875.0,8.655,0.099,4065.0,0.089,48.393,0.021,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-06,3539.0,186.0,98.857,39.0,4.0,1.429,77.37,4.066,2.161,0.853,0.087,0.031,6439.0,411666.0,9.0,0.141,4783.0,0.105,48.383,0.021,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-07,3667.0,128.0,105.571,41.0,2.0,1.571,80.169,2.798,2.308,0.896,0.044,0.034,4242.0,415908.0,9.093,0.093,4880.0,0.107,46.225,0.022,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-08,3776.0,109.0,114.857,44.0,3.0,1.714,82.552,2.383,2.511,0.962,0.066,0.037,1989.0,417897.0,9.136,0.043,4574.0,0.1,39.823,0.025,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-09,3900.0,124.0,123.286,46.0,2.0,2.0,85.263,2.711,2.695,1.006,0.044,0.044,2301.0,420198.0,9.186,0.05,4123.0,0.09,33.443000000000005,0.03,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
UGA,Africa,Uganda,2020-09-10,4101.0,201.0,141.286,46.0,0.0,2.0,89.657,4.394,3.089,1.006,0.0,0.044,3016.0,423214.0,9.252,0.066,3906.0,0.085,27.646,0.036,samples tested,81.48,45741000.0,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.516
VNM,Asia,Vietnam,2020-03-12,39.0,1.0,3.286,0.0,0.0,0.0,0.401,0.01,0.034,0.0,0.0,0.0,117.0,4588.0,0.047,0.001,381.0,0.004,115.957,0.009,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-13,44.0,5.0,4.0,0.0,0.0,0.0,0.452,0.051,0.041,0.0,0.0,0.0,201.0,4789.0,0.049,0.002,397.0,0.004,99.25,0.01,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-14,53.0,9.0,5.143,0.0,0.0,0.0,0.544,0.092,0.053,0.0,0.0,0.0,446.0,5235.0,0.054,0.005,433.0,0.004,84.194,0.012,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-15,53.0,0.0,4.571,0.0,0.0,0.0,0.544,0.0,0.047,0.0,0.0,0.0,2280.0,7515.0,0.077,0.023,731.0,0.008,159.906,0.006,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-16,57.0,4.0,3.857,0.0,0.0,0.0,0.586,0.041,0.04,0.0,0.0,0.0,7.0,7522.0,0.077,0.0,705.0,0.007,182.778,0.005,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-17,61.0,4.0,3.857,0.0,0.0,0.0,0.627,0.041,0.04,0.0,0.0,0.0,2174.0,9696.0,0.1,0.022,881.0,0.009,228.407,0.004,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-18,68.0,7.0,4.286,0.0,0.0,0.0,0.699,0.072,0.044,0.0,0.0,0.0,5254.0,14950.0,0.154,0.054,1497.0,0.015,349.3,0.003,samples tested,47.22,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-25,137.0,5.0,9.857,0.0,0.0,0.0,1.407,0.051,0.101,0.0,0.0,0.0,6237.0,30548.0,0.314,0.064,2228.0,0.023,226.029,0.004,samples tested,55.56,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-26,153.0,16.0,11.0,0.0,0.0,0.0,1.572,0.164,0.113,0.0,0.0,0.0,1333.0,31881.0,0.328,0.014,2370.0,0.024,215.455,0.005,samples tested,61.11,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-03-27,163.0,10.0,10.857,0.0,0.0,0.0,1.675,0.103,0.112,0.0,0.0,0.0,3927.0,35808.0,0.368,0.04,2882.0,0.03,265.447,0.004,samples tested,66.67,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-02,233.0,21.0,11.429,0.0,0.0,0.0,2.394,0.216,0.117,0.0,0.0,0.0,5708.0,73164.0,0.752,0.059,5898.0,0.061,516.075,0.002,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-03,236.0,3.0,10.429,0.0,0.0,0.0,2.425,0.031,0.107,0.0,0.0,0.0,2294.0,75458.0,0.775,0.024,5664.0,0.058,543.123,0.002,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-07,251.0,6.0,6.429,0.0,0.0,0.0,2.579,0.062,0.066,0.0,0.0,0.0,12294.0,106599.0,1.095,0.126,6496.0,0.067,1010.489,0.001,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-08,251.0,0.0,5.571,0.0,0.0,0.0,2.579,0.0,0.057,0.0,0.0,0.0,3525.0,110124.0,1.131,0.036,6095.0,0.063,1093.974,0.001,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-09,255.0,4.0,3.143,0.0,0.0,0.0,2.62,0.041,0.032,0.0,0.0,0.0,4117.0,114241.0,1.174,0.042,5868.0,0.06,1867.091,0.001,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-10,257.0,2.0,3.0,0.0,0.0,0.0,2.64,0.021,0.031,0.0,0.0,0.0,4566.0,118807.0,1.221,0.047,6193.0,0.064,2064.333,0.0,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-11,258.0,1.0,2.571,0.0,0.0,0.0,2.651,0.01,0.026,0.0,0.0,0.0,3014.0,121821.0,1.252,0.031,5726.0,0.059,2226.778,0.0,samples tested,96.3,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-15,268.0,1.0,2.429,0.0,0.0,0.0,2.753,0.01,0.025,0.0,0.0,0.0,3167.0,135938.0,1.397,0.033,3688.0,0.038,1518.588,0.001,samples tested,86.57,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-26,270.0,0.0,0.286,0.0,0.0,0.0,2.774,0.0,0.003,0.0,0.0,0.0,823.0,212965.0,2.188,0.008,7084.0,0.073,24794.0,0.0,samples tested,75.0,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
VNM,Asia,Vietnam,2020-04-27,270.0,0.0,0.286,0.0,0.0,0.0,2.774,0.0,0.003,0.0,0.0,0.0,778.0,213743.0,2.196,0.008,6003.0,0.062,21010.5,0.0,samples tested,75.0,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.694
ZMB,Africa,Zambia,2020-03-26,12.0,9.0,1.429,0.0,0.0,0.0,0.653,0.49,0.078,0.0,0.0,0.0,54.0,197.0,0.011,0.003,23.0,0.001,16.1,0.062,tests performed,36.11,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-03-27,14.0,2.0,1.714,0.0,0.0,0.0,0.762,0.109,0.093,0.0,0.0,0.0,72.0,269.0,0.015,0.004,30.0,0.002,17.5,0.057,tests performed,41.67,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-03-28,16.0,2.0,2.0,0.0,0.0,0.0,0.87,0.109,0.109,0.0,0.0,0.0,81.0,350.0,0.019,0.004,40.0,0.002,20.0,0.05,tests performed,41.67,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-03-29,28.0,12.0,3.714,0.0,0.0,0.0,1.523,0.653,0.202,0.0,0.0,0.0,50.0,400.0,0.022,0.003,46.0,0.003,12.385,0.081,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-03-30,29.0,1.0,3.714,0.0,0.0,0.0,1.577,0.054,0.202,0.0,0.0,0.0,75.0,475.0,0.026,0.004,55.0,0.003,14.808,0.068,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-03-31,35.0,6.0,4.571,0.0,0.0,0.0,1.904,0.326,0.249,0.0,0.0,0.0,45.0,520.0,0.028,0.002,60.0,0.003,13.125,0.076,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-01,35.0,0.0,4.571,0.0,0.0,0.0,1.904,0.0,0.249,0.0,0.0,0.0,120.0,640.0,0.035,0.007,71.0,0.004,15.531,0.064,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-02,36.0,1.0,3.429,0.0,0.0,0.0,1.958,0.054,0.186,0.0,0.0,0.0,216.0,856.0,0.047,0.012,94.0,0.005,27.417,0.036,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-05,39.0,0.0,1.571,1.0,0.0,0.143,2.121,0.0,0.085,0.054,0.0,0.008,54.0,964.0,0.052,0.003,81.0,0.004,51.545,0.019,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-06,39.0,0.0,1.429,1.0,0.0,0.143,2.121,0.0,0.078,0.054,0.0,0.008,17.0,981.0,0.053,0.001,72.0,0.004,50.4,0.02,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-07,39.0,0.0,0.571,1.0,0.0,0.143,2.121,0.0,0.031,0.054,0.0,0.008,106.0,1087.0,0.059,0.006,81.0,0.004,141.75,0.0069999999999999,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-08,39.0,0.0,0.571,1.0,0.0,0.143,2.121,0.0,0.031,0.054,0.0,0.008,135.0,1222.0,0.066,0.007,83.0,0.005,145.25,0.0069999999999999,tests performed,47.22,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-09,39.0,0.0,0.429,1.0,0.0,0.143,2.121,0.0,0.023,0.054,0.0,0.008,92.0,1314.0,0.071,0.005,65.0,0.004,151.667,0.0069999999999999,tests performed,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-11,40.0,1.0,0.143,2.0,1.0,0.143,2.176,0.054,0.008,0.109,0.054,0.008,111.0,1454.0,0.079,0.006,78.0,0.004,546.0,0.002,tests performed,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-12,40.0,0.0,0.143,2.0,0.0,0.143,2.176,0.0,0.008,0.109,0.0,0.008,71.0,1525.0,0.083,0.004,80.0,0.004,560.0,0.002,tests performed,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-13,43.0,3.0,0.571,2.0,0.0,0.143,2.339,0.163,0.031,0.109,0.0,0.008,125.0,1650.0,0.09,0.007,96.0,0.005,168.0,0.006,tests performed,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-14,45.0,2.0,0.857,2.0,0.0,0.143,2.448,0.109,0.047,0.109,0.0,0.008,45.0,1695.0,0.092,0.002,87.0,0.005,101.5,0.01,tests performed,53.7,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-15,45.0,0.0,0.857,2.0,0.0,0.143,2.448,0.0,0.047,0.109,0.0,0.008,184.0,1879.0,0.102,0.01,94.0,0.005,109.667,0.009,tests performed,65.28,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
ZMB,Africa,Zambia,2020-04-16,48.0,3.0,1.286,2.0,0.0,0.143,2.611,0.163,0.07,0.109,0.0,0.008,128.0,2007.0,0.109,0.007,99.0,0.005,77.0,0.013,tests performed,65.28,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.588
